res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
Minnesota,27,100,"Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties",38280,82937.92020865533,56873.52750306113,73599.05860191224,92745.93286321484,64264.57417349534,1284,1888,1295,2227,-8.855799373040753,-0.28735632183908044
Utah,49,5001,"Cache, Summit, Morgan & Rich Counties",38220,104688.11074545185,54686.577574188406,91763.54059821584,120107.8157816891,66318.98844851623,1944,2435,2445,2811,-9.837781266352694,-13.108320251177394
Nevada,32,200,"Carson City, Lyon, Douglas & Storey Counties",38171,85533.06764828449,50806.867767180236,71503.52539429894,99957.43978330324,61484.4630471998,1485,4126,1312,3604,13.675303240680098,4.532236514631527
Georgia,13,100,Coastal Regional Commission,38137,88810.13681076883,48489.896880369415,69955.35366223908,101666.8453274657,56800.124677835054,1956,4212,1708,3911,7.892597739727823,6.502871227416944
Michigan,26,2600,Jackson County,38116,88998.56330960439,55627.21357146179,72458.55221150648,97882.31042128603,62326.177712664525,985,2988,1048,3025,-0.9707209570783922,-1.6528491971875328
Georgia,13,4400,Atlanta Regional Commission,38083,83144.60103319009,52576.50743614614,73387.57874215969,93711.84822163299,61409.64279555986,1196,3298,1230,2864,11.396161016726623,-0.8927868077619936
Michigan,26,500,Northwest Lower Peninsula,38013,92682.40782017379,49403.32861811868,73833.02399734835,103874.22912731394,57589.72505362067,1523,2507,1398,2415,2.420224659984742,3.288348722805356
Georgia,13,2800,Northwest Georgia Regional Commission,37925,87676.19754580021,48555.95084718986,63771.40421154155,98981.89595575527,55724.960622457445,597,2854,356,3013,-4.192485168094924,6.3546473302570865
Vermont,50,200,Northeast Vermont,37920,73543.06322753539,50683.848902527825,69819.38162158693,85503.80010049409,60078.00842608967,1256,1900,1267,2330,-11.339662447257384,-0.290084388185654
Mississippi,28,600,Golden Triangle Region,37905,77042.65516172367,41423.01926457662,59968.9136129995,86042.84178981089,47647.52466061139,1186,2329,1590,2645,-8.336631051312493,-10.658224508640021
Michigan,26,2400,Berrien County,37809,101230.2422818792,48334.22247303737,73098.66292640692,111871.2706935123,55710.79668924003,1463,2960,1348,3163,-5.369092015128673,3.0416038509349628
Maine,23,300,Penobscot County,37808,88787.41393106278,51802.272012496745,72294.20595447795,98060.78672548215,59215.70403540745,1494,3049,1205,3107,-1.5340668641557342,7.643884892086331
Texas,48,5e3,Houston-Galveston Area Council,37802,113595.28020401657,55470.49525525526,75448.37822010304,124990.04367229837,63002.956436436434,495,2724,661,2673,1.349134966403894,-4.391302047510714
Wisconsin,55,800,"Grant, Green, Iowa, Richland & Lafayette Counties",37713,84497.61021643906,52428.74810582011,68689.32105648835,94549.59469208967,60192.92131216931,983,2149,1080,2114,0.9280619415055816,-2.5720573807440403
Hawaii,15,200,Hawaii County,37473,66824.04395604396,45269.050826301864,68033.93004303038,83525.80163426317,59798.77317889061,1287,2265,1323,1922,9.153257011715102,-0.9606916980225763
Missouri,29,500,"Cole, Callaway, Moniteau & Osage Counties",37355,80986.65212031559,53113.996387358355,71056.28613248009,90389.2976331361,60866.20729805593,1346,2555,1147,2929,-10.012046580109757,5.327265426315085
California,6,8900,Shasta County,37344,81624.23255665903,46358.7907821229,67999.43955819187,96089.7080468551,57728.44473929237,1182,2637,1396,2795,-4.230934018851757,-5.730505569837189
Ohio,39,3900,Fairfield County,37340,106256.51878398418,63094.65817044566,87662.61126279863,117571.45664854177,71893.62658326818,1177,2646,1222,2995,-9.34654525977504,-1.205141938939475
Illinois,17,2200,"Livingston, Ford, Iroquois & Vermilion Counties",37321,82171.61362856162,52042.97931909495,64034.329204981164,89402.69979402678,57783.70002114612,678,3317,690,3165,4.072774041424399,-0.3215347927440315
Wisconsin,55,1600,Marathon County,37295,98194.70373001776,56218.42306827887,76181.24501498762,108213.69603315572,64021.67074212254,1127,2339,821,2316,0.6167046520981365,8.204853197479554
Louisiana,22,1800,Capital Region Planning Commission 7,37292,83448.14607314585,53894.60241606831,68843.82249317561,92869.93457671572,60844.055016495244,966,4337,1049,3465,23.38303121312882,-2.225678429690014
Connecticut,9,1300,Tolland County,37276,125184.23902057087,68420.85082273521,107776.66135770235,140059.5518542245,80440.01326020132,1453,1802,1582,1799,0.08048073827663912,-3.4606717458954823
Alabama,1,1900,Lee County,37236,97726.979879454,49590.41721531334,78658.02488622408,109711.69083495834,57300.584064862225,2244,2688,2251,2367,8.620689655172415,-0.18799011709098723
Wyoming,56,300,Laramie & Albany Counties,37223,84807.0659034058,55146.1434306321,78756.94511976406,97747.74148547239,65326.29005919575,2480,3619,2580,3453,4.459608306692099,-2.6865110281277707
Kentucky,21,400,Barren River Area Development District,37215,70371.47706579625,44936.43769667743,56450.38273357544,78645.74403023535,51170.26511095672,710,2702,626,2887,-4.97111379819965,2.257154373236598
Indiana,18,2700,"Greene, Daviess, Owen, Orange & Martin Counties",37183,82455.16087880936,51714.46367521367,64049.896817182045,90552.8506378455,58130.98769389047,592,2515,589,2571,-1.5060645994137105,0.08068203211144878
New Jersey,34,1600,Sussex County,37102,124800.09900126823,81944.89198801947,113250.1261776259,140462.36762840836,94888.3762635717,1284,1747,1002,1756,-0.24257452428440515,7.600668427578028
Maryland,24,200,Washington County,37072,104724.78695856874,57360.08517273303,82600.63041455598,118482.36593691149,67746.50455586416,992,3037,971,3053,-0.43159257660768235,0.5664652567975831
Pennsylvania,42,900,Lycoming & Clinton Counties,37063,86053.61036355051,50153.637755812335,68684.36700975984,96103.5276203966,57904.51046452272,1011,2592,846,2593,-0.02698108625853277,4.451879232657907
Virginia,51,51125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions",37061,86682.54776080766,52296.994283294516,71234.39478638205,99925.97566658037,61847.51551979674,900,1842,722,2256,-11.170772510185909,4.802892528534039
Kansas,20,200,North Central Kansas,37060,74705.92775873886,50871.71463860933,63658.89675870348,82613.33570939,57333.5247483989,1038,2918,1051,2898,0.5396654074473827,-0.3507825148407987
Florida,12,6300,Apalachee Region,37016,70837.87365825355,44479.8689312205,57314.015250473516,79433.24427038003,50887.43210552933,526,2527,887,2454,1.972120164253296,-9.752539442403284
Minnesota,27,800,West Central Minnesota,37015,94605.43185634931,53569.7418922425,72960.0328182201,105939.0113680403,61920.930813802646,966,2378,792,2012,9.887883290557882,4.7007969741996485
California,6,300,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",36927,73790.52612768055,54656.763140480245,73436.05131533994,88950.68905595268,67485.69346757421,1319,2817,971,2550,7.230481761312861,9.42399870013811
Michigan,26,3300,Monroe County,36846,99099.78171112372,64612.96232070221,80891.12729007006,109157.15437003406,72361.09265681867,713,2521,713,2496,0.6784997014601314,0
Montana,30,400,North Central Montana,36803,76099.7583474816,46245.74309263387,64219.805695797484,86624.70560271647,53958.6844124203,1317,3050,930,3380,-8.96666032660381,10.515447110289921
Arizona,4,900,Cochise & Santa Cruz Counties,36777,73728.82044609665,46291.15234624388,63022.50803990173,84045.52304832714,53996.34656309853,1378,3201,1757,3575,-10.169399352856404,-10.305353889659298
Minnesota,27,2300,"Rice, Goodhue & Le Sueur Counties",36759,105691.58087597572,62369.312478732194,86503.04960563853,118054.58542931483,72355.39677215497,831,2791,673,2669,3.318915095622841,4.298267091052532
Pennsylvania,42,600,Monroe County,36657,96113.51052197235,59338.84255693434,81024.76691509096,107268.77728491851,68929.0394142538,741,1926,792,2471,-14.867555992034264,-1.39127588182339
West Virginia,54,1200,"Raleigh, Mercer & Fayette Counties",36645,82050.50353505093,46985.28832896398,63275.87223162768,89569.46099460755,52623.381784639285,935,2583,1112,3072,-13.344248874334834,-4.830126893164143
Texas,48,3400,Central Texas COG,36615,80781.03688853247,50740.03548988808,66262.96016085992,91298.98620689654,58600.50078539171,1194,3857,1535,3422,11.880376894715281,-9.313123037006692
Texas,48,3100,Permian Basin Regional Planning Commission,36609,102595.61161263849,62453.61028494897,78396.81599879368,113071.42860073861,70591.70530642405,923,4247,869,4043,5.572400229451774,1.4750471195607637
Texas,48,2600,West Central Texas COG,36463,77122.89539887455,50487.17499791545,61580.91261489277,85283.76183382986,55610.237430167595,836,2468,900,2231,6.499739461920303,-1.7552039053286894
Georgia,13,2500,Northwest Georgia Regional Commission,36454,86947.46829971182,51643.83809768878,68057.75665748393,96117.4727665706,58946.94774024516,817,3468,865,2990,13.112415647116915,-1.3167279310912383
Illinois,17,1602,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",36425,84589.56342668863,57082.242545489185,70660.78152627485,93058.42202086766,62889.77965132895,941,3064,1075,3067,-0.08236101578586136,-3.678792038435141
Texas,48,2102,Johnson County,36387,87539.48996705601,63193.61043604141,77127.11345592726,98040.18538484577,71000.70994911388,975,2431,777,2730,-8.217220435869953,5.441503833786792
Oregon,41,500,"Columbia, Lincoln, Clatsop & Tillamook Counties",36308,70185.89435459719,52125.919304944655,67974.61289143859,83622.93800539084,62923.64304702982,1371,3347,1031,3192,4.269031618376116,9.36432742095406
Ohio,39,4500,"Darke, Shelby & Preble Counties",36305,83955.43593949334,54636.37398768348,67553.50001712622,93196.66794240933,61618.6230808166,608,2847,587,3068,-6.087315796722215,0.5784327227654593
Michigan,26,100,Western Upper Peninsula,36294,77343.50317816414,48323.625623700624,65629.44809272497,85914.67395774911,54350.27208939709,1247,1867,1405,1837,0.8265829062654985,-4.353336639664958
New Mexico,35,500,Santa Fe County,36170,76175.71543750512,46297.30273460325,71451.41618083257,92328.76238028976,56547.913871684,2217,1166,2122,1334,-4.644733204312967,2.6264860381531654
Rhode Island,44,300,Southeast Rhode Island,36125,112019.43543877259,59153.7413946258,102464.84313654077,130736.72669916834,73274.21230290917,2729,1729,2471,1739,-0.2768166089965398,7.141868512110727
Minnesota,27,1800,Wright County,36061,113156.738957462,66938.98007938103,93768.18588211533,126513.40008160767,77640.70724477492,695,2189,881,2589,-11.092315798230775,-5.15792684617731
Oklahoma,40,300,Southeast Oklahoma,36026,79491.4876184145,47054.724529569896,59694.13406500335,87083.43809207247,52310.556899641575,567,3063,570,3489,-11.824793204907566,-0.0832731915838561
South Dakota,46,300,Northeast South Dakota,36011,80807.45256426987,50812.24104484779,66211.10544420654,89911.46587498368,57490.47440699126,971,3080,883,2588,13.662492016328343,2.443697759018078
New York,36,500,Jefferson & Lewis Counties,35957,87973.29244104326,50060.68085644867,68242.72885049123,98905.8689676714,58304.68035027334,1598,3051,1822,3327,-7.6758350251689516,-6.229663208832773
Ohio,39,2800,"Marion, Knox & Morrow Counties",35951,85434.080370729,52855.92272584199,68535.93606624135,94375.06086595656,60136.681010836815,569,2843,670,2401,12.294511974632139,-2.8093794331172988
Minnesota,27,1e3,Sherburne & Benton Counties,35912,107499.41868323523,67993.12087496216,91357.1723923841,119859.84946588184,78162.92678373196,943,2222,1247,2508,-7.963911784361773,-8.465137001559368
Pennsylvania,42,1200,Centre County,35844,88111.24956614604,55222.36237818361,84911.33346817196,101597.02482979576,64439.215870936045,2675,1357,3157,1462,-2.929360562437228,-13.447159915188037
Ohio,39,4200,"Pickaway, Union & Madison Counties",35724,118925.9796517726,66594.28339835512,93797.83015227002,130968.9067547724,75114.30820328975,1333,2567,776,2546,0.5878401074907625,15.591759041540701
Alabama,1,600,Morgan & Lawrence Counties,35692,92167.75054945055,50996.86788793103,67849.37911926606,101586.88869701728,57556.85344827586,827,3125,1263,3227,-2.8577832567522132,-12.215622548470245
Texas,48,5700,Alamo Area COG,35669,88144.07016421412,59968.3431879264,79086.76390726172,100174.49893367456,68865.51214595824,1371,2174,1404,1994,5.046398833721159,-0.9251731195155457
California,6,10100,Sutter & Yuba Counties,35633,84871.3130774698,50196.133160499645,69465.24177625452,99139.26705756929,61593.19773744992,705,3810,757,3518,8.194651025734572,-1.459321415541773
Illinois,17,1900,Tazewell County,35593,109907.26962866166,60462.037148487434,84762.02378482779,120133.91930741588,67462.27322113336,883,2999,919,2833,4.663838395190066,-1.0114348326918214
South Dakota,46,400,Jackrabbit Region,35585,74469.12412756363,50495.0799381544,66260.00158581417,83446.8808117685,57576.58563445994,1127,2591,1360,2761,-4.777293803568919,-6.547702683715048
Georgia,13,1400,Middle Georgia Regional Commission,35576,91632.2793281099,39436.310643787125,66364.87992610838,101445.44230975636,46754.53614927702,1280,3237,1877,3198,1.0962446593208905,-16.78097593883517
Georgia,13,1800,River Valley Regional Commission,35471,93583.8635734072,44085.11549269389,61372.269573872014,103400.00692520775,50003.20761521169,547,3495,798,3503,-0.2255363536410025,-7.076203095486454
Nebraska,31,600,Southeast Nebraska,35403,77021.76686414435,52532.961051149694,65624.74527612486,84836.3506126296,58929.08160488034,818,2694,688,2466,6.440132192187103,3.6720051972996637
Arkansas,5,1600,"Garland, Hot Spring, Clark & Montgomery Counties",35297,70616.74592451168,44794.09732201176,58256.26561096137,79102.1448083419,51124.69793498467,967,3491,749,3378,3.2014052185738167,6.17616228008046
Minnesota,27,1900,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",35257,91521.99602187966,56549.89464919585,72464.58876334396,101494.17089341952,64789.604364783736,788,2289,741,2587,-8.452222253736847,1.3330686104886973
Indiana,18,3500,"Floyd, Harrison & Washington Counties",35203,99874.0453776435,57865.52734731085,78124.83518785631,110079.02356495468,65438.518015640744,850,2158,1019,2058,2.8406669886089255,-4.800727210749084
North Carolina,37,900,Nash & Edgecombe Counties,35193,83921.6587631931,45662.9653681666,61875.71659761323,92797.13914077598,52206.30373744886,379,3002,752,2821,5.143068223794504,-10.598698604836189
Illinois,17,2501,"Knox, Stark, Bureau, Marshall & Woodford Counties",35185,90292.19015714459,54796.73121387283,71663.96201844818,98967.08673407236,61130.9787584003,751,2046,899,2001,1.2789540997584197,-4.206337928094358
New York,36,1700,Schenectady County,35131,100343.78786596717,54016.45989631873,82665.52104464224,111495.41504484684,62819.77970643057,1116,1512,1557,1960,-12.752270074862658,-12.553015854942927
Wisconsin,55,55102,St. Croix & Dunn Counties,35128,108501.25174825174,63350.46059515104,89888.77691720301,120492.95567667627,73148.32384541824,1199,2836,1182,2410,12.127078114324755,0.48394443179230245
Louisiana,22,400,North Delta Regional Planning & Development District 1,35055,83006.32110803324,46446.4540900175,66463.13270940907,92839.70138504155,53843.26671261199,1354,2310,1309,2194,3.309085722436172,1.2836970474967908
Michigan,26,400,Northwest Lower Peninsula,34947,79826.7715706347,44510.87571561384,60928.30782768103,89758.89105001463,51281.90531878456,987,2843,911,2931,-2.5180988353792886,2.174721721463931
Texas,48,300,Panhandle Regional Planning Commission,34920,99150.01987718164,59688.00643193622,83147.17856037151,109441.73432449903,68407.10931271892,1432,3268,1812,2568,20.04581901489118,-10.882016036655212
Alaska,2,200,Matanuska-Susitna & Kenai Peninsula Boroughs,34839,94547.11839915268,66737.76097926556,85769.20552884616,108529.66742321078,78253.64756432675,1072,2911,1025,3207,-8.496225494417176,1.3490628318838083
Louisiana,22,300,Coordinating & Development Corporation 4,34814,87761.84932264307,43475.90587453103,61536.94259658549,96777.88844346143,49430.13715154106,817,2257,1084,2365,-3.102200264261504,-7.669328431090941
Virginia,51,51105,Southside Planning District Commission & Commonwealth Regional Council,34793,70235.61475409837,45719.48758638342,58453.45544154752,79457.07114435779,52823.999018855044,625,1662,765,2016,-10.174460379961486,-4.023797890380249
Georgia,13,2100,Three Rivers Regional Commission,34774,104142.45052430886,65862.35317507773,91558.24160358639,116511.61649189705,75906.42968189428,1442,2557,1082,2479,2.2430551561511476,10.352562259159141
Pennsylvania,42,1900,Indiana & Armstrong Counties,34557,95690.24329353389,53416.753404823314,69616.58021015761,103662.88587377888,59681.97882448758,873,1860,1010,2264,-11.690829643776949,-3.9644645079144603
Louisiana,22,1700,Capital Region Planning Commission 6,34507,88429.1166032953,70050.47198963778,82679.64698098753,98086.54076890579,77618.61386871444,800,2096,838,2055,1.1881647202016983,-1.1012258382357203
Pennsylvania,42,1100,"Mifflin, Union, Snyder & Juniata Counties",34488,98111.86903225807,51538.459664164184,69972.31552366688,108473.71467741935,59368.225312069655,609,2278,696,2194,2.4356297842727908,-2.522616562282533
Indiana,18,2800,Monroe County,34453,80218.55453370829,48645.77037444934,75675.1173242423,91468.0941704036,56604.981828193835,2540,2307,3215,2338,-0.8997765071256494,-19.59190781644559
Mississippi,28,500,Three Rivers Region,34415,88346.27844914401,49848.27032155495,66003.26743135483,97591.9699563612,56351.2088825068,857,3459,816,3826,-10.663954670928375,1.191340985035595
Minnesota,27,700,"Crow Wing, Morrison, Todd & Wadena Counties",34367,83883.40227827503,51848.414849856024,67962.2051812732,94751.78437754272,60438.00553041729,568,2431,684,2660,-6.663368929496319,-3.375330986120406
Texas,48,1e3,Ark-Tex COG,34353,86879.5750739645,52407.10024246458,65896.72838665759,95166.96264792899,58371.13045545307,442,3399,642,3428,-0.8441766366838412,-5.821907839198905
Michigan,26,2500,Lenawee & Hillsdale Counties,34209,89766.81381425234,52990.489941820335,69705.89502395871,98937.88960280374,59836.02524405877,816,2497,1020,2746,-7.278786284311146,-5.963342979917566
Indiana,18,3400,"Dubois, Knox, Spencer, Perry, Pike & Crawford Counties",34206,89831.38043828553,61754.96361602148,75047.4398444888,98869.0578472446,68431.33058849855,526,2198,720,2211,-0.3800502835759808,-5.67151961644156
Pennsylvania,42,2600,Schuylkill County,34186,91535.84174866915,57130.884605146406,71329.19795399978,99913.99628972415,63467.744321206745,560,2459,587,1841,18.077575615749137,-0.7897969929210789
Indiana,18,1300,"Howard, Cass & Tipton Counties",34156,96771.0864178411,54189.46246899833,71103.75989929045,104879.95895926902,60064.99301513388,656,3243,778,3265,-0.6441035250029278,-3.571846820470781
Ohio,39,700,Erie & Sandusky Counties,34109,90076.03843249773,55350.586304443255,71069.71030414746,98884.24584717608,62086.25157294054,795,2545,1037,2607,-1.8177020727667184,-7.094901638863643
Kentucky,21,2500,Northern Kentucky Area Development District,33998,120800.32553645887,67868.8708118961,98709.11384889993,132823.1067832808,77662.3769607228,1248,3041,1296,2642,11.735984469674687,-1.4118477557503382
Tennessee,47,1500,Sevier & Jefferson Counties,33992,72812.26594761171,43549.37147431011,59799.924790767,84078.37781201849,51792.24271992682,857,3115,1039,2814,8.85502471169687,-5.354200988467875
Kentucky,21,2300,Bluegrass Area Development District,33953,91799.49428828135,57622.459583656295,76809.08780412331,102842.61044795277,65579.5907983612,778,3331,943,3048,8.335051394574853,-4.859658940299826
Illinois,17,401,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",33930,80737.88964101004,55448.31505712333,68127.81922678888,88944.10708853058,61446.52460697197,612,2608,835,2819,-6.218685529030356,-6.572354848216917
Ohio,39,4300,Clark County,33834,91832.84972677595,49144.21736514414,66028.76022754781,100741.82989599858,55725.44603149689,786,3698,1029,3535,4.8176390612992845,-7.18212449015783
Texas,48,600,North Texas Regional Planning Commission,33803,89930.24286217836,56884.55575819473,71438.96226558926,99998.61931617906,63558.04143565801,828,2913,639,3187,-8.105789426973937,5.591219714226548
Texas,48,5100,Capital Area COG,33801,85754.87516361257,54851.23824202513,70491.64306216619,96666.27830497382,63019.81219933679,863,2458,813,2144,9.289665986213425,1.4792461761486346
North Carolina,37,3600,Randolph County,33799,81818.32711198428,48545.90887222608,62187.802867008475,90641.74602607609,55282.73925104022,237,2227,318,2346,-3.520814225272937,-2.396520607118554
Iowa,19,500,Black Hawk County,33757,82553.27413035736,56145.275641414446,73154.96904857487,92203.2240294432,63423.45623824832,1474,2735,1814,2824,-2.6364902094380427,-10.071985069763308
Florida,12,2300,"Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties",33754,86711.3339265851,45497.89304323978,59501.30921776059,95796.00200222469,52044.29102294542,511,3324,337,3209,3.407003614386443,5.154944599158618
New York,36,1400,Ontario & Yates Counties,33753,108452.25012439048,58565.20912078882,86416.75205818289,119815.08886456364,66718.43731658645,1278,1992,1246,2150,-4.681065386780435,0.9480638758036323
Vermont,50,300,Southeast Vermont,33717,77827.63699507389,47742.17512690355,69698.27675753228,91003.0890640394,57501.78240270728,1473,1321,1719,1324,-0.08897588753447816,-7.296022777827209
Oregon,41,800,"Josephine, Coos & Curry Counties",33705,76252.4799610895,39528.07691356192,57990.75594651099,90623.47140077822,49691.703082479835,920,3334,1138,2962,11.036938139741878,-6.4678831033971225
Virginia,51,51010,LENOWISCO & Cumberland Plateau Planning District Commissions,33614,89542.089964845,51824.29585444496,66181.73448226544,98269.67257909875,56932.24960847536,281,2266,529,2570,-9.043850776462188,-7.377878265008627
Pennsylvania,42,2500,Lebanon County,33613,94640.53483576374,58124.578299164015,76718.82953319696,106062.29120636324,66805.77413415605,608,2777,739,2604,5.146818195341088,-3.89730163924672
Missouri,29,800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties",33501,73238.17899556446,55414.06033161869,68219.73372125243,82547.67148376019,62739.9286965087,1042,3205,1086,2905,8.954956568460643,-1.3133936300408944
Georgia,13,300,Coastal Regional Commission,33459,82282.83580133665,50890.95971742882,68818.3435339064,92521.04573450399,59064.497519413286,837,2939,855,2653,8.547774888669716,-0.537971846140052
South Carolina,45,700,"Lancaster, Chesterfield & Marlboro Counties",33409,95957.50224349387,45852.836471522685,64940.72234682616,107033.63655399342,51791.480446666355,918,1895,624,1883,0.3591846508425873,8.800023945643389
Pennsylvania,42,500,"Pike, Wayne & Susquehanna Counties",33394,90346.68811414725,54361.43155423771,73588.95673076923,101663.11495490644,63281.918359278476,769,2027,1004,1930,2.9047134215727377,-7.037192309995808
Wisconsin,55,1e3,Sauk & Columbia Counties,33388,86413.816519213,61325.75878368131,77696.82046501426,97354.34794665258,70171.09094585714,770,2445,752,2067,11.321432850125793,0.5391158500059902
Kansas,20,1200,Southwest Kansas,33378,89838.50756642618,52528.03641082498,67566.35316931756,98852.81347879641,58605.96643652674,855,2851,1088,3058,-6.20168973575409,-6.98064593444784
Minnesota,27,2400,"Mower, Steele, Freeborn & Dodge Counties",33366,92225.53115166772,59449.40929435292,75050.49363988596,102221.60966016362,66827.48566803162,739,2821,446,2002,24.545944973925554,8.781394233651023
New Jersey,34,800,Hunterdon County,33252,158686.66999592335,91996.13645297145,152941.1530729466,179802.07739793838,109775.13233504913,1319,1033,1628,1416,-11.518104174185012,-9.29267412486467
Iowa,19,600,"Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",33215,84466.76731220658,52661.45581798066,66794.35290708205,91882.76188380281,58568.72418105729,785,1870,779,2176,-9.212705103116061,0.1806412765316875
Iowa,19,800,"Clinton, Muscatine, Jones & Cedar Counties",33197,80836.929457588,56783.687733621875,70507.69292840376,90216.17729371032,63788.27459177651,743,2203,729,2258,-1.6567762147181975,0.42172485465554116
Mississippi,28,1600,Southwest Region,33176,68674.99579207921,43189.87468908139,54140.34005037783,75929.50280528053,48477.6620207565,381,1206,586,1625,-12.629611767542801,-6.179165661924283
Iowa,19,2e3,Woodbury & Plymouth Counties,33148,93350.42062133072,52957.64944342914,72789.48240765448,102239.03290117417,59455.0677853464,918,2569,772,2656,-2.6245927356099914,4.404488958609871
West Virginia,54,800,"Cabell, Wayne & Mason Counties",33131,85384.57135659402,47797.43425726588,65606.28583279913,93929.51920896838,53504.12491926803,1252,2158,1103,2099,1.7808095137484532,4.49729860251728
Indiana,18,900,"Huntington, Whitley, Adams & Wells Counties",33126,87832.88223997541,54333.25131295954,69829.1997207758,96296.29113535106,61212.46896413745,419,2907,496,2802,3.1697156312262273,-2.3244581295658997
Florida,12,5301,Hernando County,33041,78791.01385761303,50690.0300980292,65330.5207618597,88135.16005543045,58608.822475237415,741,3404,741,2796,18.401380103507762,0
Tennessee,47,1200,"Greene, Carter, Unicoi & Johnson Counties",32971,76290.00620582658,42878.618518168056,56693.65939042952,84800.59748319256,48979.411288796364,722,2364,756,2192,5.216705589760699,-1.03120924448758
California,6,5500,Napa County,32953,121211.62529750098,60232.09350374784,104584.83540263886,143863.92036890122,79209.07188160677,1842,1664,1536,2218,-16.811822899280795,9.285952720541378
Wisconsin,55,2500,Sheboygan County,32950,96723.08043039677,55925.19348332041,75670.48169592828,106831.83900470746,63687.823739332816,719,2434,730,2297,4.157814871016692,-0.3338391502276176
Texas,48,4200,Orange & Hardin Counties,32911,113751.44719576719,67356.34264805332,83015.18425295946,123268.12761904762,73827.90005796541,562,3163,731,3028,4.101971985050591,-5.1350612257299995
Texas,48,4e3,Deep East Texas COG,32839,85940.36007796004,46648.41220773381,64146.72821412168,95697.34919603703,53228.49679631295,813,3704,891,3482,6.760254575352477,-2.375224580529249
Kansas,20,300,"Riley, Geary & Pottawatomie Counties",32783,79892.41220472442,44981.00987251244,69612.1677852349,91609.7670416198,54410.15772699005,2018,3087,2787,3137,-1.5251807339169692,-23.457279687642984
Vermont,50,400,Southwest Vermont,32756,77760.197440585,50121.96790102094,71272.87006851785,90573.74405850092,59702.58781796158,1215,1263,1135,1413,-4.579313713518134,2.4423006472096715
West Virginia,54,200,"Harrison, Marion, Taylor & Doddridge Counties",32739,93194.14895580939,54884.36416443253,74505.03556508975,102008.51644167533,61191.1018766756,877,2391,634,2266,3.818076300436788,7.422340328049116
Texas,48,2700,West Central Texas COG,32724,92254.21288314176,53083.83344760955,72197.72497422334,102105.65836526181,60520.152527582126,1158,3877,1399,3983,-3.239212810169906,-7.364625351424031
Oklahoma,40,800,Canadian County,32714,95608.41468851668,65382.683000122655,84628.92399918716,105982.6200747078,73760.88010548265,1482,2955,1082,2590,11.157302683866234,12.227181023415051
Mississippi,28,2100,South Region,32690,92804.57537496174,49051.05334162431,68709.60136646955,102389.67431894704,56810.30447712772,1049,2478,1496,2639,-4.925053533190578,-13.673906393392475
Indiana,18,2900,Bartholomew & Jackson Counties,32636,97976.92926533091,52770.786547821495,75776.73097912053,109189.13697632059,59641.671846595906,1213,2366,1351,2418,-1.5933325162397352,-4.228459370020836
Maine,23,200,Northwest Maine,32634,68485.1462183569,45645.054133810656,58276.53898930284,77260.9757726355,52362.902085046684,942,1774,683,2125,-10.75565361279647,7.936507936507937
Georgia,13,4100,Central Savannah River Area Regional Commission,32582,106091.34356070582,59793.26818426724,90545.29841076261,118468.34246334826,69123.46417025862,1710,1475,1555,1603,-3.9285495058621325,4.757227917254926
North Carolina,37,2500,Henderson & Transylvania Counties,32558,71307.75101469559,45141.37148191495,62545.31142378826,83838.66815955214,54066.18118486318,1477,2651,937,2405,7.555746667485717,16.585785367651575
Texas,48,3700,Heart of Texas COG,32558,82690.9334508594,50572.51347950244,62745.906266121674,91057.03724107536,56527.62484874885,720,3050,860,2729,9.859327968548437,-4.300018428650408
Texas,48,6200,Middle Rio Grande Development Council,32513,76546.19659539132,48707.87317888703,60381.573198198195,85714.31804027403,54552.68225459757,664,2378,1171,2548,-5.228677759665365,-15.593762495001998
Colorado,8,400,"Eagle, Summit, Grand & Jackson Counties",32417,86720.22004920049,54997.60204410108,87634.1261930872,105209.85649856499,70385.12964751328,1791,1716,2089,2200,-14.93043773328809,-9.19270752999969
Alabama,1,1e3,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",32398,81535.92284448026,46668.653763234805,59771.8553237605,90780.34347300565,52397.441718967086,301,2802,462,2996,-5.9880239520958085,-4.969442558182604
Massachusetts,25,100,Berkshire County,32325,87963.75795290229,50510.87638244738,75388.3564528302,101266.22206155754,60490.65786657153,1294,1682,1304,1545,4.2382057231245165,-0.30935808197989173
Tennessee,47,2300,Wilson County,32315,100282.58577020493,58485.40097402597,84296.10596128635,114238.45394888327,69217.30061456401,1134,1987,1384,1876,3.4349373356026613,-7.736345350456444
